,TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,TotalMoney,Month,Year
190535,C567681,2019-09-21,20728,Lunch Bag Cars Blue,5.97,-6,15433.0,United Kingdom,-35.82,9,2019
190536,C567681,2019-09-21,23208,Lunch Bag Vintage Leaf Design,5.97,-2,15433.0,United Kingdom,-11.94,9,2019
190537,C567681,2019-09-21,20726,Lunch Bag Woodland,5.97,-2,15433.0,United Kingdom,-11.94,9,2019
190538,C567681,2019-09-21,22384,Lunch Bag Pink Polkadot,5.97,-7,15433.0,United Kingdom,-41.79,9,2019
190539,C567682,2019-09-21,23174,Regency Sugar Bowl Green,14.5,-1,17997.0,United Kingdom,-14.5,9,2019
190540,C567682,2019-09-21,23172,Regency Tea Plate Pink,11.94,-24,17997.0,United Kingdom,-286.56,9,2019
190541,C567682,2019-09-21,23171,Regency Tea Plate Green,11.94,-24,17997.0,United Kingdom,-286.56,9,2019
190542,C567685,2019-09-21,22902,Tote Bag I Love London,12.4,-12,16394.0,United Kingdom,-148.8,9,2019
190543,C567685,2019-09-21,22997,Travel Card Wallet Union Jack,10.68,-2,16394.0,United Kingdom,-21.36,9,2019
190544,C567685,2019-09-21,22994,Travel Card Wallet Retrospot,10.68,-1,16394.0,United Kingdom,-10.68,9,2019
190545,C567685,2019-09-21,23000,Travel Card Wallet Transport,10.68,-11,16394.0,United Kingdom,-117.47999999999999,9,2019
190546,C567685,2019-09-21,23006,Travel Card Wallet Flower Meadow,10.68,-3,16394.0,United Kingdom,-32.04,9,2019
190547,C567685,2019-09-21,23002,Travel Card Wallet Skulls,10.68,-22,16394.0,United Kingdom,-234.95999999999998,9,2019
190548,C567685,2019-09-21,23004,Travel Card Wallet Pantry,10.68,-152,16394.0,United Kingdom,-1623.36,9,2019
190549,C567686,2019-09-21,20728,Lunch Bag Cars Blue,5.97,-10,17702.0,United Kingdom,-59.699999999999996,9,2019
190550,C567688,2019-09-21,23284,Doormat Keep Calm And Come In,17.17,-6,13282.0,United Kingdom,-103.02000000000001,9,2019
190551,C567689,2019-09-21,85048,15cm Christmas Glass Ball 20 Lights,17.37,-1,17434.0,United Kingdom,-17.37,9,2019
190552,C567690,2019-09-21,23630,Set 10 Cards Hanging Baubles 17080,13.31,-1,15810.0,United Kingdom,-13.31,9,2019
190553,C567690,2019-09-21,20704,Mr Robot Soft Toy,17.37,-4,15810.0,United Kingdom,-69.48,9,2019
190554,C567690,2019-09-21,23205,Charlotte Bag Vintage Alphabet,11.12,-2,15810.0,United Kingdom,-22.24,9,2019
190555,C567690,2019-09-21,22356,Charlotte Bag Pink Polkadot,11.12,-9,15810.0,United Kingdom,-100.08,9,2019
190556,C567690,2019-09-21,23254,Childrens Cutlery Dolly Girl,14.5,-1,15810.0,United Kingdom,-14.5,9,2019
190557,C567690,2019-09-21,22631,Circus Parade Lunch Box,12.25,-10,15810.0,United Kingdom,-122.5,9,2019
190558,C567690,2019-09-21,22659,Lunch Box I Love London,12.25,-7,15810.0,United Kingdom,-85.75,9,2019
190559,C567690,2019-09-21,22380,Toy Tidy Spaceboy,12.4,-2,15810.0,United Kingdom,-24.8,9,2019
190560,C567690,2019-09-21,23199,Jumbo Bag Apples,6.19,-9,15810.0,United Kingdom,-55.71,9,2019
190561,C567690,2019-09-21,22385,Jumbo Bag Spaceboy Design,6.19,-7,15810.0,United Kingdom,-43.330000000000005,9,2019
190562,C567690,2019-09-21,20725,Lunch Bag Red Retrospot,5.97,-9,15810.0,United Kingdom,-53.73,9,2019
190563,C567690,2019-09-21,22382,Lunch Bag Spaceboy Design,5.97,-11,15810.0,United Kingdom,-65.67,9,2019
190564,C567690,2019-09-21,22384,Lunch Bag Pink Polkadot,5.97,-11,15810.0,United Kingdom,-65.67,9,2019
190565,C567690,2019-09-21,22383,Lunch Bag Suki Design,5.97,-5,15810.0,United Kingdom,-29.849999999999998,9,2019
190566,C567690,2019-09-21,20726,Lunch Bag Woodland,5.97,-1,15810.0,United Kingdom,-5.97,9,2019
190567,C567690,2019-09-21,20728,Lunch Bag Cars Blue,5.97,-6,15810.0,United Kingdom,-35.82,9,2019
190568,C567690,2019-09-21,23207,Lunch Bag Alphabet Design,5.97,-4,15810.0,United Kingdom,-23.88,9,2019
190569,C567690,2019-09-21,23206,Lunch Bag Apple Design,5.97,-10,15810.0,United Kingdom,-59.699999999999996,9,2019
190570,C567690,2019-09-21,23208,Lunch Bag Vintage Leaf Design,5.97,-8,15810.0,United Kingdom,-47.76,9,2019
190571,C567691,2019-09-21,21673,White Spot Blue Ceramic Drawer Knob,11.74,-4,17567.0,United Kingdom,-46.96,9,2019
190572,C567691,2019-09-21,22469,Heart Of Wicker Small,11.94,-17,17567.0,United Kingdom,-202.98,9,2019
190573,C567691,2019-09-21,22197,Popcorn Holder,11.12,-6,17567.0,United Kingdom,-66.72,9,2019
190574,C567691,2019-09-21,22113,Grey Heart Hot Water Bottle,14.61,-6,17567.0,United Kingdom,-87.66,9,2019
190575,C567691,2019-09-21,22110,Bird House Hot Water Bottle,12.86,-2,17567.0,United Kingdom,-25.72,9,2019
190576,C567691,2019-09-21,22774,Red Drawer Knob Acrylic Edwardian,11.53,-1,17567.0,United Kingdom,-11.53,9,2019
190577,C567691,2019-09-21,21671,Red Spot Ceramic Drawer Knob,11.74,-85,17567.0,United Kingdom,-997.9,9,2019
190578,C567691,2019-09-21,21669,Blue Stripe Ceramic Drawer Knob,11.74,-34,17567.0,United Kingdom,-399.16,9,2019
190579,C567691,2019-09-21,21668,Red Stripe Ceramic Drawer Knob,11.34,-42,17567.0,United Kingdom,-476.28,9,2019
190580,C567691,2019-09-21,21485,Retrospot Heart Hot Water Bottle,15.32,-2,17567.0,United Kingdom,-30.64,9,2019
190581,C567691,2019-09-21,84029G,Knitted Union Flag Hot Water Bottle,14.09,-3,17567.0,United Kingdom,-42.269999999999996,9,2019
190582,C567540,2019-09-21,23173,Regency Teapot Roses,20.45,-1,12384.0,Switzerland,-20.45,9,2019
190583,C567627,2019-09-21,22768,Family Photo Frame Cornice,20.45,-1,17511.0,United Kingdom,-20.45,9,2019
190626,C567440,2019-09-20,22424,Enamel Bread Bin Cream,23.32,-1,17841.0,United Kingdom,-23.32,9,2019
190627,C567521,2019-09-20,22486,Plasmatronic Lamp,23.32,-1,12540.0,Spain,-23.32,9,2019
190628,C567521,2019-09-20,22423,Regency Cakestand 3 Tier,23.32,-1,12540.0,Spain,-23.32,9,2019
192285,C567519,2019-09-20,22322,Bird Decoration Green Polkadot,11.12,-12,12474.0,Germany,-133.44,9,2019
192286,C567520,2019-09-20,22301,Coffee Mug Cat + Bird Design,12.4,-1,12989.0,United Kingdom,-12.4,9,2019
192299,C567332,2019-09-19,22423,Regency Cakestand 3 Tier,23.32,-2,13767.0,United Kingdom,-46.64,9,2019
192307,C567330,2019-09-19,23111,Parisienne Sewing Box,23.06,-2,13552.0,United Kingdom,-46.12,9,2019
192311,C567347,2019-09-19,22423,Regency Cakestand 3 Tier,21.47,-7,15465.0,United Kingdom,-150.29,9,2019
193659,C567187,2019-09-19,22383,Lunch Bag Suki Design,5.97,-1,12705.0,Germany,-5.97,9,2019
193660,C567198,2019-09-19,21530,Dairy Maid Toastrack,11.06,-1,14159.0,United Kingdom,-11.06,9,2019
193661,C567198,2019-09-19,23006,Travel Card Wallet Flower Meadow,10.68,-3,14159.0,United Kingdom,-32.04,9,2019
193662,C567198,2019-09-19,22383,Lunch Bag Suki Design,5.97,-1,14159.0,United Kingdom,-5.97,9,2019
193663,C567289,2019-09-19,21137,Black Record Cover Frame,14.09,-4,17612.0,United Kingdom,-56.36,9,2019
193664,C567330,2019-09-19,84030E,English Rose Hot Water Bottle,14.61,-1,13552.0,United Kingdom,-14.61,9,2019
193665,C567331,2019-09-19,23403,Letter Holder Home Sweet Home,14.09,-1,16609.0,United Kingdom,-14.09,9,2019
193666,C567331,2019-09-19,23110,Parisienne Key Cabinet,16.14,-1,16609.0,United Kingdom,-16.14,9,2019
193667,C567331,2019-09-19,22138,Baking Set 9 Piece Retrospot,15.32,-6,16609.0,United Kingdom,-91.92,9,2019
193668,C567332,2019-09-19,22726,Alarm Clock Bakelike Green,14.09,-1,13767.0,United Kingdom,-14.09,9,2019
193669,C567332,2019-09-19,21314,Small Glass Heart Trinket Pot,12.15,-3,13767.0,United Kingdom,-36.45,9,2019
193670,C567345,2019-09-19,23174,Regency Sugar Bowl Green,14.5,-1,14911.0,EIRE,-14.5,9,2019
193671,C567347,2019-09-19,22666,Recipe Box Pantry Yellow Design,13.27,-4,15465.0,United Kingdom,-53.08,9,2019
193672,C567348,2019-09-19,85123A,Cream Hanging Heart T-Light Holder,13.27,-1,15755.0,United Kingdom,-13.27,9,2019
193673,C567348,2019-09-19,23410,Curio Cabinet Linen And Lace,18.6,-1,15755.0,United Kingdom,-18.6,9,2019
193674,C567348,2019-09-19,23380,Pack Of 12 Vintage Doily Tissues,10.65,-12,15755.0,United Kingdom,-127.80000000000001,9,2019
193675,C567348,2019-09-19,22094,Red Retrospot Tissue Box,10.65,-6,15755.0,United Kingdom,-63.900000000000006,9,2019
193676,C567349,2019-09-19,23110,Parisienne Key Cabinet,16.14,-1,13375.0,United Kingdom,-16.14,9,2019
193677,C567350,2019-09-19,23169,Classic Glass Cookie Jar,14.5,-4,17677.0,United Kingdom,-58.0,9,2019
193678,C567351,2019-09-19,23240,Set Of 4 Knick Knack Tins Doily,14.09,-1,15251.0,United Kingdom,-14.09,9,2019
193679,C567351,2019-09-19,22941,Christmas Lights 10 Reindeer,18.09,-2,15251.0,United Kingdom,-36.18,9,2019
193680,C567351,2019-09-19,23318,Box Of 6 Mini Vintage Crackers,12.38,-6,15251.0,United Kingdom,-74.28,9,2019
193681,C567351,2019-09-19,23319,Box Of 6 Mini 50'S Crackers,12.38,-5,15251.0,United Kingdom,-61.900000000000006,9,2019
193682,C567351,2019-09-19,23324,Rustic Strawberry Jam Pot Large,12.15,-23,15251.0,United Kingdom,-279.45,9,2019
193683,C567355,2019-09-19,22960,Jam Making Set With Jars,14.61,-1,15764.0,United Kingdom,-14.61,9,2019
193684,C567357,2019-09-19,22960,Jam Making Set With Jars,14.61,-1,16211.0,United Kingdom,-14.61,9,2019
193685,C567358,2019-09-19,22699,Roses Regency Teacup And Saucer,13.27,-1,16428.0,United Kingdom,-13.27,9,2019
193686,C567359,2019-09-19,21209,Multicolour Honeycomb Fan,10.65,-2,15201.0,United Kingdom,-21.3,9,2019
193687,C567359,2019-09-19,21208,Pastel Colour Honeycomb Fan,10.65,-6,15201.0,United Kingdom,-63.900000000000006,9,2019
193688,C567359,2019-09-19,21194,Pink Honeycomb Paper Fan,10.92,-2,15201.0,United Kingdom,-21.84,9,2019
193689,C567359,2019-09-19,23265,Set Of 3 Wooden Tree Decorations,11.53,-1,15201.0,United Kingdom,-11.53,9,2019
193690,C567359,2019-09-19,22954,Hen Party Cordon Barrier Tape,11.53,-1,15201.0,United Kingdom,-11.53,9,2019
193691,C567359,2019-09-19,22994,Travel Card Wallet Retrospot,10.68,-1,15201.0,United Kingdom,-10.68,9,2019
193692,C567359,2019-09-19,21154,Red Retrospot Oven Glove,11.53,-1,15201.0,United Kingdom,-11.53,9,2019
193693,C567360,2019-09-19,22744,Make Your Own Monsoon Card Kit,13.27,-2,13860.0,United Kingdom,-26.54,9,2019
193694,C567361,2019-09-19,23318,Box Of 6 Mini Vintage Crackers,12.8,-3,13599.0,United Kingdom,-38.400000000000006,9,2019
193695,C567365,2019-09-19,48188,Doormat Welcome Puppies,18.71,-1,15443.0,United Kingdom,-18.71,9,2019
193696,C567365,2019-09-19,48138,Doormat Union Flag,18.71,-1,15443.0,United Kingdom,-18.71,9,2019
193697,C567365,2019-09-19,22691,Doormat Welcome Sunrise,18.71,-1,15443.0,United Kingdom,-18.71,9,2019
194969,C567177,2019-09-18,85040A,S/4 Pink Flower Candles In Bowl,11.94,-4,15533.0,United Kingdom,-47.76,9,2019
194970,C567177,2019-09-18,22938,Cupcake Lace Paper Set 6,12.25,-24,15533.0,United Kingdom,-294.0,9,2019
196404,C566970,2019-09-16,22784,Lantern Cream Gazebo,15.32,-3,13993.0,United Kingdom,-45.96,9,2019
196405,C566970,2019-09-16,22960,Jam Making Set With Jars,14.61,-2,13993.0,United Kingdom,-29.22,9,2019
196406,C566978,2019-09-16,21317,Glass Sphere Candle Stand Medium,15.32,-1,14177.0,United Kingdom,-15.32,9,2019
196407,C566986,2019-09-16,84663A,Grass Hopper Wooden Wall Clock,11.06,-1,12476.0,Germany,-11.06,9,2019
196408,C566999,2019-09-16,22720,Set Of 3 Cake Tins Pantry Design,15.32,-2,14842.0,United Kingdom,-30.64,9,2019
196409,C567065,2019-09-16,23297,Set 40 Heart Shape Petit Four Cases,11.94,-16,16108.0,United Kingdom,-191.04,9,2019
196410,C567091,2019-09-16,22960,Jam Making Set With Jars,14.61,-6,12513.0,France,-87.66,9,2019
196411,C567147,2019-09-16,23307,Set Of 60 Pantry Design Cake Cases,10.81,-24,12709.0,Germany,-259.44,9,2019
196412,C567147,2019-09-16,21658,Glass Beurre Dish,13.72,-1,12709.0,Germany,-13.72,9,2019
196413,C567147,2019-09-16,22627,Mint Kitchen Scales,18.09,-1,12709.0,Germany,-18.09,9,2019
196415,C566820,2019-09-15,22826,Love Seat Antique White Metal,97.37,-1,17214.0,United Kingdom,-97.37,9,2019
196460,C566782,2019-09-15,85163B,Black Baroque Wall Clock,23.32,-1,16048.0,United Kingdom,-23.32,9,2019
196461,C566956,2019-09-15,22424,Enamel Bread Bin Cream,23.32,-1,14019.0,United Kingdom,-23.32,9,2019
196482,C566942,2019-09-15,22423,Regency Cakestand 3 Tier,21.47,-1,17139.0,United Kingdom,-21.47,9,2019
198557,C566775,2019-09-15,22718,Card Cat And Tree,10.68,-12,14060.0,United Kingdom,-128.16,9,2019
198558,C566777,2019-09-15,22842,Biscuit Tin Vintage Red,17.17,-1,14911.0,EIRE,-17.17,9,2019
198559,C566777,2019-09-15,22840,Round Cake Tin Vintage Red,18.4,-1,14911.0,EIRE,-18.4,9,2019
198560,C566779,2019-09-15,23165,Large Ceramic Top Storage Jar,11.94,-4,13931.0,United Kingdom,-47.76,9,2019
198561,C566780,2019-09-15,21232,Strawberry Ceramic Trinket Pot,11.53,-2,12997.0,United Kingdom,-23.06,9,2019
198562,C566780,2019-09-15,21231,Sweetheart Ceramic Trinket Box,11.53,-1,12997.0,United Kingdom,-11.53,9,2019
198563,C566784,2019-09-15,85048,15cm Christmas Glass Ball 20 Lights,17.37,-7,14915.0,United Kingdom,-121.59,9,2019
198564,C566785,2019-09-15,23423,Pantry 3 Hook Rolling Pin Hanger,14.09,-2,17071.0,United Kingdom,-28.18,9,2019
198565,C566785,2019-09-15,21232,Strawberry Ceramic Trinket Pot,11.53,-2,17071.0,United Kingdom,-23.06,9,2019
198566,C566785,2019-09-15,22112,Chocolate Hot Water Bottle,15.32,-1,17071.0,United Kingdom,-15.32,9,2019
198567,C566939,2019-09-15,22784,Lantern Cream Gazebo,14.61,-1,14111.0,United Kingdom,-14.61,9,2019
198568,C566940,2019-09-15,22698,Pink Regency Teacup And Saucer,13.27,-1,14105.0,United Kingdom,-13.27,9,2019
198569,C566940,2019-09-15,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,-1,14105.0,United Kingdom,-13.27,9,2019
198570,C566941,2019-09-15,23206,Lunch Bag Apple Design,5.97,-1,13136.0,United Kingdom,-5.97,9,2019
198571,C566942,2019-09-15,22698,Pink Regency Teacup And Saucer,13.27,-6,17139.0,United Kingdom,-79.62,9,2019
198572,C566942,2019-09-15,22041,"Record Frame 7"" Single Size",12.86,-6,17139.0,United Kingdom,-77.16,9,2019
198573,C566942,2019-09-15,22776,Sweetheart 3 Tier Cake Stand,18.96,-1,17139.0,United Kingdom,-18.96,9,2019
198574,C566942,2019-09-15,23209,Lunch Bag Vintage Doily,5.97,-1,17139.0,United Kingdom,-5.97,9,2019
198575,C566943,2019-09-15,22191,Ivory Diner Wall Clock,18.96,-1,16293.0,United Kingdom,-18.96,9,2019
198576,C566944,2019-09-15,20725,Lunch Bag Red Retrospot,5.97,-1,15449.0,United Kingdom,-5.97,9,2019
198577,C566945,2019-09-15,22178,Victorian Glass Hanging T-Light,12.25,-6,13319.0,United Kingdom,-73.5,9,2019
198578,C566946,2019-09-15,21314,Small Glass Heart Trinket Pot,12.4,-1,15122.0,United Kingdom,-12.4,9,2019
198579,C566947,2019-09-15,22798,Antique Glass Dressing Table Pot,13.27,-4,13871.0,United Kingdom,-53.08,9,2019
198580,C566947,2019-09-15,21877,Home Sweet Home Mug,11.94,-1,13871.0,United Kingdom,-11.94,9,2019
198581,C566953,2019-09-15,23324,Rustic Strawberry Jam Pot Large,12.38,-12,15804.0,United Kingdom,-148.56,9,2019
198582,C566953,2019-09-15,23433,Hanging Quilted Patchwork Apples,11.1,-11,15804.0,United Kingdom,-122.1,9,2019
198583,C566953,2019-09-15,21812,Garland With Hearts And Bells,15.32,-6,15804.0,United Kingdom,-91.92,9,2019
198584,C566955,2019-09-15,84818,Danish Rose Photo Frame,11.06,-21,13026.0,United Kingdom,-232.26000000000002,9,2019
198585,C566956,2019-09-15,22456,Natural Slate Chalkboard Large,15.32,-2,14019.0,United Kingdom,-30.64,9,2019
198586,C566957,2019-09-15,23203,Jumbo Bag Vintage Doily,6.19,-1,18172.0,United Kingdom,-6.19,9,2019
198587,C566958,2019-09-15,23188,Vintage 2 Metre Folding Ruler,11.94,-1,14420.0,United Kingdom,-11.94,9,2019
198588,C566961,2019-09-15,84879,Assorted Colour Bird Ornament,11.98,-1,13319.0,United Kingdom,-11.98,9,2019
198589,C566961,2019-09-15,23245,Set Of 3 Regency Cake Tins,15.32,-1,13319.0,United Kingdom,-15.32,9,2019
198590,C566961,2019-09-15,22841,Round Cake Tin Vintage Green,18.4,-1,13319.0,United Kingdom,-18.4,9,2019
198591,C566963,2019-09-15,22495,Set Of 2 Round Tins Camembert,13.27,-6,17573.0,United Kingdom,-79.62,9,2019
198592,C566965,2019-09-15,21259,Victorian Sewing Box Small,16.35,-3,12919.0,United Kingdom,-49.050000000000004,9,2019
198593,C566966,2019-09-15,23395,Belle Jardiniere Cushion Cover,14.09,-1,16362.0,United Kingdom,-14.09,9,2019
198594,C566948,2019-09-15,22061,Large Cake Stand Hanging Strawbery,20.45,-1,13468.0,United Kingdom,-20.45,9,2019
198595,C566960,2019-09-15,22634,Childs Breakfast Set Spaceboy,20.45,-3,12616.0,France,-61.349999999999994,9,2019
198600,C566743,2019-09-14,22606,Wooden Skittles Garden Set,26.6,-1,14299.0,United Kingdom,-26.6,9,2019
198606,C566748,2019-09-14,22838,3 Tier Cake Tin Red And Cream,25.57,-2,12822.0,United Kingdom,-51.14,9,2019
199925,C566626,2019-09-14,22461,Savoy Art Deco Clock,14.3,-2,15380.0,United Kingdom,-28.6,9,2019
199926,C566671,2019-09-14,47422,Assorted Monkey Suction Cup Hook,10.68,-1,17841.0,United Kingdom,-10.68,9,2019
199927,C566671,2019-09-14,22628,Picnic Boxes Set Of 3 Retrospot,15.32,-1,17841.0,United Kingdom,-15.32,9,2019
199928,C566671,2019-09-14,23091,Zinc Herb Garden Container,16.66,-1,17841.0,United Kingdom,-16.66,9,2019
199929,C566671,2019-09-14,20726,Lunch Bag Woodland,5.97,-1,17841.0,United Kingdom,-5.97,9,2019
199930,C566672,2019-09-14,21873,If You Can't Stand The Heat Mug,11.53,-3,13145.0,United Kingdom,-34.589999999999996,9,2019
199931,C566725,2019-09-14,20727,Lunch Bag Black Skull,5.97,-1,14606.0,United Kingdom,-5.97,9,2019
199932,C566741,2019-09-14,23431,Natural Hanging Quilted Hearts,11.1,-12,15618.0,United Kingdom,-133.2,9,2019
199933,C566741,2019-09-14,23433,Hanging Quilted Patchwork Apples,11.1,-12,15618.0,United Kingdom,-133.2,9,2019
199934,C566741,2019-09-14,23405,Home Sweet Home 2 Drawer Cabinet,15.32,-1,15618.0,United Kingdom,-15.32,9,2019
199935,C566741,2019-09-14,23404,Home Sweet Home Blackboard,15.32,-1,15618.0,United Kingdom,-15.32,9,2019
199936,C566742,2019-09-14,35648,Vintage Bead Pink Purse,11.1,-1,17422.0,United Kingdom,-11.1,9,2019
199937,C566742,2019-09-14,22914,Blue Coat Rack Paris Fashion,15.32,-1,17422.0,United Kingdom,-15.32,9,2019
199938,C566742,2019-09-14,22913,Red Coat Rack Paris Fashion,15.32,-1,17422.0,United Kingdom,-15.32,9,2019
199939,C566742,2019-09-14,22912,Yellow Coat Rack Paris Fashion,15.32,-2,17422.0,United Kingdom,-30.64,9,2019
199940,C566742,2019-09-14,22147,Feltcraft Butterfly Hearts,11.74,-1,17422.0,United Kingdom,-11.74,9,2019
199941,C566745,2019-09-14,23424,Gingham Recipe Book Box,15.32,-1,16150.0,United Kingdom,-15.32,9,2019
199942,C566745,2019-09-14,23245,Set Of 3 Regency Cake Tins,15.32,-1,16150.0,United Kingdom,-15.32,9,2019
199943,C566745,2019-09-14,22720,Set Of 3 Cake Tins Pantry Design,15.32,-1,16150.0,United Kingdom,-15.32,9,2019
199944,C566745,2019-09-14,22065,Christmas Pudding Trinket Pot,11.74,-3,16150.0,United Kingdom,-35.22,9,2019
199945,C566745,2019-09-14,21314,Small Glass Heart Trinket Pot,12.4,-2,16150.0,United Kingdom,-24.8,9,2019
199946,C566749,2019-09-14,85053,French Enamel Candleholder,12.4,-4,13999.0,United Kingdom,-49.6,9,2019
199947,C566749,2019-09-14,22426,Enamel Wash Bowl Cream,14.09,-3,13999.0,United Kingdom,-42.269999999999996,9,2019
199948,C566751,2019-09-14,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,-1,14911.0,EIRE,-13.27,9,2019
199949,C566751,2019-09-14,22197,Popcorn Holder,11.12,-4,14911.0,EIRE,-44.48,9,2019
199950,C566752,2019-09-14,23130,Mistletoe Heart Wreath Green,14.5,-1,14397.0,United Kingdom,-14.5,9,2019
199951,C566754,2019-09-14,23273,Heart T-Light Holder Willie Winkie,11.94,-1,18158.0,United Kingdom,-11.94,9,2019
199952,C566758,2019-09-14,23174,Regency Sugar Bowl Green,14.5,-1,14292.0,United Kingdom,-14.5,9,2019
199953,C566758,2019-09-14,22699,Roses Regency Teacup And Saucer,13.27,-3,14292.0,United Kingdom,-39.81,9,2019
199954,C566671,2019-09-14,22487,White Wood Garden Plant Ladder,20.45,-1,17841.0,United Kingdom,-20.45,9,2019
199955,C566751,2019-09-14,22796,Photo Frame 3 Classic Hanging,20.45,-2,14911.0,EIRE,-40.9,9,2019
199956,C566753,2019-09-14,22796,Photo Frame 3 Classic Hanging,20.45,-1,14911.0,EIRE,-20.45,9,2019
202369,C566490,2019-09-13,22625,Red Kitchen Scales,18.96,-1,16656.0,United Kingdom,-18.96,9,2019
202370,C566584,2019-09-13,21156,Retrospot Childrens Apron,12.25,-2,17779.0,United Kingdom,-24.5,9,2019
202371,C566611,2019-09-13,22666,Recipe Box Pantry Yellow Design,13.27,-1,15513.0,United Kingdom,-13.27,9,2019
202372,C566611,2019-09-13,22456,Natural Slate Chalkboard Large,14.61,-1,15513.0,United Kingdom,-14.61,9,2019
202413,C566468,2019-09-12,22423,Regency Cakestand 3 Tier,21.47,-1,13319.0,United Kingdom,-21.47,9,2019
204006,C566313,2019-09-12,20724,Red Retrospot Charlotte Bag,11.12,-10,13577.0,United Kingdom,-111.19999999999999,9,2019
204007,C566313,2019-09-12,85099B,Jumbo Bag Red Retrospot,6.19,-10,13577.0,United Kingdom,-61.900000000000006,9,2019
204008,C566384,2019-09-12,22201,Frying Pan Blue Polkadot,14.61,-1,17811.0,United Kingdom,-14.61,9,2019
204009,C566384,2019-09-12,21588,Retrospot Giant Tube Matches,12.86,-1,17811.0,United Kingdom,-12.86,9,2019
204010,C566384,2019-09-12,22843,Biscuit Tin Vintage Green,17.17,-1,17811.0,United Kingdom,-17.17,9,2019
204011,C566423,2019-09-12,21622,Vintage Union Jack Cushion Cover,15.32,-2,16984.0,United Kingdom,-30.64,9,2019
204012,C566445,2019-09-12,22042,Christmas Card Singing Angel,10.68,-12,14286.0,United Kingdom,-128.16,9,2019
204013,C566445,2019-09-12,23193,Buffalo Bill Treasure Book Box,12.56,-6,14286.0,United Kingdom,-75.36,9,2019
